"Plot Title: OTC-6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10510837, SEN S/N: 10510837, LBL: ground temperature)","Coupler Attached (LGR S/N: 10510837)","Host Connected (LGR S/N: 10510837)","Stopped (LGR S/N: 10510837)","End Of File (LGR S/N: 10510837)"
292,06/14/23 01:30:00  AM,5.450,,,,
293,06/14/23 02:00:00  AM,5.347,,,,
294,06/14/23 02:30:00  AM,5.141,,,,
295,06/14/23 03:00:00  AM,4.831,,,,
296,06/14/23 03:30:00  AM,4.519,,,,
297,06/14/23 04:00:00  AM,4.727,,,,
298,06/14/23 04:30:00  AM,4.831,,,,
299,06/14/23 05:00:00  AM,4.934,,,,
300,06/14/23 05:30:00  AM,5.141,,,,
301,06/14/23 06:00:00  AM,5.450,,,,
302,06/14/23 06:30:00  AM,5.552,,,,
303,06/14/23 07:00:00  AM,5.860,,,,
304,06/14/23 07:30:00  AM,6.064,,,,
305,06/14/23 08:00:00  AM,6.064,,,,
306,06/14/23 08:30:00  AM,7.280,,,,
307,06/14/23 09:00:00  AM,7.179,,,,
308,06/14/23 09:30:00  AM,12.497,,,,
309,06/14/23 10:00:00  AM,9.965,,,,
310,06/14/23 10:30:00  AM,11.819,,,,
311,06/14/23 11:00:00  AM,23.196,,,,
312,06/14/23 11:30:00  AM,14.038,,,,
313,06/14/23 12:00:00  PM,10.748,,,,
314,06/14/23 12:30:00  PM,12.304,,,,
315,06/14/23 01:00:00  PM,13.461,,,,
316,06/14/23 01:30:00  PM,14.134,,,,
317,06/14/23 02:00:00  PM,14.421,,,,
318,06/14/23 02:30:00  PM,28.754,,,,
319,06/14/23 03:00:00  PM,27.075,,,,
320,06/14/23 03:30:00  PM,16.999,,,,
321,06/14/23 04:00:00  PM,22.908,,,,
322,06/14/23 04:30:00  PM,16.523,,,,
323,06/14/23 05:00:00  PM,13.173,,,,
324,06/14/23 05:30:00  PM,11.819,,,,
325,06/14/23 06:00:00  PM,10.161,,,,
326,06/14/23 06:30:00  PM,9.768,,,,
327,06/14/23 07:00:00  PM,10.063,,,,
328,06/14/23 07:30:00  PM,10.063,,,,
329,06/14/23 08:00:00  PM,9.077,,,,
330,06/14/23 08:30:00  PM,8.581,,,,
331,06/14/23 09:00:00  PM,7.682,,,,
332,06/14/23 09:30:00  PM,7.481,,,,
333,06/14/23 10:00:00  PM,7.079,,,,
334,06/14/23 10:30:00  PM,7.179,,,,
335,06/14/23 11:00:00  PM,7.179,,,,
336,06/14/23 11:30:00  PM,7.079,,,,
337,06/15/23 12:00:00  AM,6.978,,,,
338,06/15/23 12:30:00  AM,6.877,,,,
339,06/15/23 01:00:00  AM,6.978,,,,
340,06/15/23 01:30:00  AM,6.877,,,,
341,06/15/23 02:00:00  AM,6.775,,,,
342,06/15/23 02:30:00  AM,6.064,,,,
343,06/15/23 03:00:00  AM,6.268,,,,
344,06/15/23 03:30:00  AM,5.860,,,,
345,06/15/23 04:00:00  AM,5.655,,,,
346,06/15/23 04:30:00  AM,5.141,,,,
347,06/15/23 05:00:00  AM,5.552,,,,
348,06/15/23 05:30:00  AM,6.370,,,,
349,06/15/23 06:00:00  AM,6.877,,,,
350,06/15/23 06:30:00  AM,7.179,,,,
351,06/15/23 07:00:00  AM,7.882,,,,
352,06/15/23 07:30:00  AM,8.581,,,,
353,06/15/23 08:00:00  AM,9.373,,,,
354,06/15/23 08:30:00  AM,9.768,,,,
355,06/15/23 09:00:00  AM,11.236,,,,
356,06/15/23 09:30:00  AM,12.110,,,,
357,06/15/23 10:00:00  AM,20.424,,,,
358,06/15/23 10:30:00  AM,26.488,,,,
359,06/15/23 11:00:00  AM,28.953,,,,
360,06/15/23 11:30:00  AM,17.570,,,,
361,06/15/23 12:00:00  PM,17.760,,,,
362,06/15/23 12:30:00  PM,14.613,,,,
363,06/15/23 01:00:00  PM,22.333,,,,
364,06/15/23 01:30:00  PM,31.778,,,,
365,06/15/23 02:00:00  PM,31.983,,,,
366,06/15/23 02:30:00  PM,30.659,,,,
367,06/15/23 03:00:00  PM,34.796,,,,
368,06/15/23 03:30:00  PM,37.604,,,,
369,06/15/23 04:00:00  PM,38.714,,,,
370,06/15/23 04:30:00  PM,32.704,,,,
371,06/15/23 05:00:00  PM,21.378,,,,
372,06/15/23 05:30:00  PM,18.045,,,,
373,06/15/23 06:00:00  PM,17.379,,,,
374,06/15/23 06:30:00  PM,17.475,,,,
375,06/15/23 07:00:00  PM,15.664,,,,
376,06/15/23 07:30:00  PM,13.942,,,,
377,06/15/23 08:00:00  PM,13.461,,,,
378,06/15/23 08:30:00  PM,12.883,,,,
379,06/15/23 09:00:00  PM,12.110,,,,
380,06/15/23 09:30:00  PM,11.431,,,,
381,06/15/23 10:00:00  PM,11.139,,,,
382,06/15/23 10:30:00  PM,10.748,,,,
383,06/15/23 11:00:00  PM,10.455,,,,
384,06/15/23 11:30:00  PM,9.965,,,,
385,06/16/23 12:00:00  AM,9.768,,,,
386,06/16/23 12:30:00  AM,9.176,,,,
387,06/16/23 01:00:00  AM,7.782,,,,
388,06/16/23 01:30:00  AM,6.775,,,,
389,06/16/23 02:00:00  AM,6.978,,,,
390,06/16/23 02:30:00  AM,7.682,,,,
391,06/16/23 03:00:00  AM,8.082,,,,
392,06/16/23 03:30:00  AM,8.082,,,,
393,06/16/23 04:00:00  AM,8.282,,,,
394,06/16/23 04:30:00  AM,8.382,,,,
395,06/16/23 05:00:00  AM,8.182,,,,
396,06/16/23 05:30:00  AM,7.280,,,,
397,06/16/23 06:00:00  AM,7.782,,,,
398,06/16/23 06:30:00  AM,9.077,,,,
399,06/16/23 07:00:00  AM,9.669,,,,
400,06/16/23 07:30:00  AM,10.846,,,,
401,06/16/23 08:00:00  AM,11.916,,,,
402,06/16/23 08:30:00  AM,14.325,,,,
403,06/16/23 09:00:00  AM,15.951,,,,
404,06/16/23 09:30:00  AM,17.950,,,,
405,06/16/23 10:00:00  AM,19.282,,,,
406,06/16/23 10:30:00  AM,19.567,,,,
407,06/16/23 11:00:00  AM,25.708,,,,
408,06/16/23 11:30:00  AM,21.855,,,,
409,06/16/23 12:00:00  PM,23.100,,,,
410,06/16/23 12:30:00  PM,20.710,,,,
411,06/16/23 01:00:00  PM,23.677,,,,
412,06/16/23 01:30:00  PM,18.996,,,,
413,06/16/23 02:00:00  PM,19.092,,,,
414,06/16/23 02:30:00  PM,22.238,,,,
415,06/16/23 03:00:00  PM,17.570,,,,
416,06/16/23 03:30:00  PM,17.475,,,,
417,06/16/23 04:00:00  PM,16.713,,,,
418,06/16/23 04:30:00  PM,15.569,,,,
419,06/16/23 05:00:00  PM,15.951,,,,
420,06/16/23 05:30:00  PM,14.230,,,,
421,06/16/23 06:00:00  PM,14.709,,,,
422,06/16/23 06:30:00  PM,15.187,,,,
423,06/16/23 07:00:00  PM,13.461,,,,
424,06/16/23 07:30:00  PM,12.401,,,,
425,06/16/23 08:00:00  PM,11.625,,,,
426,06/16/23 08:30:00  PM,11.236,,,,
427,06/16/23 09:00:00  PM,10.846,,,,
428,06/16/23 09:30:00  PM,10.455,,,,
429,06/16/23 10:00:00  PM,10.259,,,,
430,06/16/23 10:30:00  PM,10.063,,,,
431,06/16/23 11:00:00  PM,9.768,,,,
432,06/16/23 11:30:00  PM,8.879,,,,
433,06/17/23 12:00:00  AM,8.082,,,,
434,06/17/23 12:30:00  AM,7.280,,,,
435,06/17/23 01:00:00  AM,6.268,,,,
436,06/17/23 01:30:00  AM,6.064,,,,
437,06/17/23 02:00:00  AM,6.166,,,,
438,06/17/23 02:30:00  AM,6.674,,,,
439,06/17/23 03:00:00  AM,6.877,,,,
440,06/17/23 03:30:00  AM,6.978,,,,
441,06/17/23 04:00:00  AM,7.280,,,,
442,06/17/23 04:30:00  AM,7.481,,,,
443,06/17/23 05:00:00  AM,6.268,,,,
444,06/17/23 05:30:00  AM,6.573,,,,
445,06/17/23 06:00:00  AM,7.079,,,,
446,06/17/23 06:30:00  AM,7.179,,,,
447,06/17/23 07:00:00  AM,7.179,,,,
448,06/17/23 07:30:00  AM,10.846,,,,
449,06/17/23 08:00:00  AM,10.161,,,,
450,06/17/23 08:30:00  AM,10.651,,,,
451,06/17/23 09:00:00  AM,12.787,,,,
452,06/17/23 09:30:00  AM,18.331,,,,
453,06/17/23 10:00:00  AM,23.966,,,,
454,06/17/23 10:30:00  AM,28.853,,,,
455,06/17/23 11:00:00  AM,30.760,,,,
456,06/17/23 11:30:00  AM,17.950,,,,
457,06/17/23 12:00:00  PM,18.521,,,,
458,06/17/23 12:30:00  PM,14.038,,,,
459,06/17/23 01:00:00  PM,21.378,,,,
460,06/17/23 01:30:00  PM,30.558,,,,
461,06/17/23 02:00:00  PM,31.064,,,,
462,06/17/23 02:30:00  PM,30.154,,,,
463,06/17/23 03:00:00  PM,31.676,,,,
464,06/17/23 03:30:00  PM,19.567,,,,
465,06/17/23 04:00:00  PM,20.138,,,,
466,06/17/23 04:30:00  PM,16.427,,,,
467,06/17/23 05:00:00  PM,14.709,,,,
468,06/17/23 05:30:00  PM,13.558,,,,
469,06/17/23 06:00:00  PM,12.980,,,,
470,06/17/23 06:30:00  PM,12.207,,,,
471,06/17/23 07:00:00  PM,11.139,,,,
472,06/17/23 07:30:00  PM,10.161,,,,
473,06/17/23 08:00:00  PM,9.275,,,,
474,06/17/23 08:30:00  PM,8.382,,,,
475,06/17/23 09:00:00  PM,7.782,,,,
476,06/17/23 09:30:00  PM,7.481,,,,
477,06/17/23 10:00:00  PM,7.079,,,,
478,06/17/23 10:30:00  PM,5.860,,,,
479,06/17/23 11:00:00  PM,5.244,,,,
480,06/17/23 11:30:00  PM,4.934,,,,
481,06/18/23 12:00:00  AM,4.727,,,,
482,06/18/23 12:30:00  AM,4.727,,,,
483,06/18/23 01:00:00  AM,4.623,,,,
484,06/18/23 01:30:00  AM,4.102,,,,
485,06/18/23 02:00:00  AM,3.893,,,,
486,06/18/23 02:30:00  AM,3.683,,,,
487,06/18/23 03:00:00  AM,3.049,,,,
488,06/18/23 03:30:00  AM,2.837,,,,
489,06/18/23 04:00:00  AM,3.788,,,,
490,06/18/23 04:30:00  AM,3.998,,,,
491,06/18/23 05:00:00  AM,3.261,,,,
492,06/18/23 05:30:00  AM,3.472,,,,
493,06/18/23 06:00:00  AM,3.472,,,,
494,06/18/23 06:30:00  AM,3.683,,,,
495,06/18/23 07:00:00  AM,4.934,,,,
496,06/18/23 07:30:00  AM,7.381,,,,
497,06/18/23 08:00:00  AM,8.481,,,,
498,06/18/23 08:30:00  AM,9.768,,,,
499,06/18/23 09:00:00  AM,8.879,,,,
500,06/18/23 09:30:00  AM,12.980,,,,
501,06/18/23 10:00:00  AM,16.332,,,,
502,06/18/23 10:30:00  AM,18.236,,,,
503,06/18/23 11:00:00  AM,12.013,,,,
504,06/18/23 11:30:00  AM,13.654,,,,
505,06/18/23 12:00:00  PM,13.269,,,,
506,06/18/23 12:30:00  PM,8.779,,,,
507,06/18/23 01:00:00  PM,9.768,,,,
508,06/18/23 01:30:00  PM,21.282,,,,
509,06/18/23 02:00:00  PM,16.237,,,,
510,06/18/23 02:30:00  PM,18.616,,,,
511,06/18/23 03:00:00  PM,25.125,,,,
512,06/18/23 03:30:00  PM,25.513,,,,
513,06/18/23 04:00:00  PM,12.497,,,,
514,06/18/23 04:30:00  PM,14.421,,,,
515,06/18/23 05:00:00  PM,12.497,,,,
516,06/18/23 05:30:00  PM,12.110,,,,
517,06/18/23 06:00:00  PM,11.041,,,,
518,06/18/23 06:30:00  PM,10.161,,,,
519,06/18/23 07:00:00  PM,7.983,,,,
520,06/18/23 07:30:00  PM,7.381,,,,
521,06/18/23 08:00:00  PM,6.978,,,,
522,06/18/23 08:30:00  PM,5.860,,,,
523,06/18/23 09:00:00  PM,5.037,,,,
524,06/18/23 09:30:00  PM,4.415,,,,
525,06/18/23 10:00:00  PM,3.893,,,,
526,06/18/23 10:30:00  PM,2.943,,,,
527,06/18/23 11:00:00  PM,2.088,,,,
528,06/18/23 11:30:00  PM,1.330,,,,
529,06/19/23 12:00:00  AM,1.003,,,,
530,06/19/23 12:30:00  AM,1.548,,,,
531,06/19/23 01:00:00  AM,2.088,,,,
532,06/19/23 01:30:00  AM,2.303,,,,
533,06/19/23 02:00:00  AM,2.303,,,,
534,06/19/23 02:30:00  AM,2.088,,,,
535,06/19/23 03:00:00  AM,2.195,,,,
536,06/19/23 03:30:00  AM,2.195,,,,
537,06/19/23 04:00:00  AM,2.624,,,,
538,06/19/23 04:30:00  AM,2.943,,,,
539,06/19/23 05:00:00  AM,3.049,,,,
540,06/19/23 05:30:00  AM,3.155,,,,
541,06/19/23 06:00:00  AM,3.472,,,,
542,06/19/23 06:30:00  AM,3.788,,,,
