"Plot Title: CON-7"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10019733, SEN S/N: 10019733, LBL: ground temperature)","Coupler Attached (LGR S/N: 10019733)","Host Connected (LGR S/N: 10019733)","Stopped (LGR S/N: 10019733)","End Of File (LGR S/N: 10019733)"
467,06/17/23 05:00:00  PM,18.140,,,,
468,06/17/23 05:30:00  PM,16.141,,,,
469,06/17/23 06:00:00  PM,15.378,,,,
470,06/17/23 06:30:00  PM,14.613,,,,
471,06/17/23 07:00:00  PM,13.269,,,,
472,06/17/23 07:30:00  PM,11.819,,,,
473,06/17/23 08:00:00  PM,10.748,,,,
474,06/17/23 08:30:00  PM,9.768,,,,
475,06/17/23 09:00:00  PM,9.077,,,,
476,06/17/23 09:30:00  PM,8.581,,,,
477,06/17/23 10:00:00  PM,8.182,,,,
478,06/17/23 10:30:00  PM,6.978,,,,
479,06/17/23 11:00:00  PM,6.471,,,,
480,06/17/23 11:30:00  PM,5.962,,,,
481,06/18/23 12:00:00  AM,5.860,,,,
482,06/18/23 12:30:00  AM,5.757,,,,
483,06/18/23 01:00:00  AM,5.552,,,,
484,06/18/23 01:30:00  AM,4.934,,,,
485,06/18/23 02:00:00  AM,4.831,,,,
486,06/18/23 02:30:00  AM,4.623,,,,
487,06/18/23 03:00:00  AM,3.788,,,,
488,06/18/23 03:30:00  AM,3.261,,,,
489,06/18/23 04:00:00  AM,4.623,,,,
490,06/18/23 04:30:00  AM,4.727,,,,
491,06/18/23 05:00:00  AM,3.893,,,,
492,06/18/23 05:30:00  AM,4.207,,,,
493,06/18/23 06:00:00  AM,4.207,,,,
494,06/18/23 06:30:00  AM,4.519,,,,
495,06/18/23 07:00:00  AM,6.166,,,,
496,06/18/23 07:30:00  AM,14.038,,,,
497,06/18/23 08:00:00  AM,15.282,,,,
498,06/18/23 08:30:00  AM,11.819,,,,
499,06/18/23 09:00:00  AM,10.846,,,,
500,06/18/23 09:30:00  AM,11.431,,,,
501,06/18/23 10:00:00  AM,12.980,,,,
502,06/18/23 10:30:00  AM,14.613,,,,
503,06/18/23 11:00:00  AM,12.883,,,,
504,06/18/23 11:30:00  AM,14.325,,,,
505,06/18/23 12:00:00  PM,15.091,,,,
506,06/18/23 12:30:00  PM,10.357,,,,
507,06/18/23 01:00:00  PM,12.690,,,,
508,06/18/23 01:30:00  PM,15.091,,,,
509,06/18/23 02:00:00  PM,20.615,,,,
510,06/18/23 02:30:00  PM,24.351,,,,
511,06/18/23 03:00:00  PM,26.292,,,,
512,06/18/23 03:30:00  PM,26.488,,,,
513,06/18/23 04:00:00  PM,13.846,,,,
514,06/18/23 04:30:00  PM,16.618,,,,
515,06/18/23 05:00:00  PM,12.690,,,,
516,06/18/23 05:30:00  PM,11.334,,,,
517,06/18/23 06:00:00  PM,9.965,,,,
518,06/18/23 06:30:00  PM,8.978,,,,
519,06/18/23 07:00:00  PM,8.481,,,,
520,06/18/23 07:30:00  PM,7.983,,,,
521,06/18/23 08:00:00  PM,7.582,,,,
522,06/18/23 08:30:00  PM,6.775,,,,
523,06/18/23 09:00:00  PM,5.860,,,,
524,06/18/23 09:30:00  PM,5.141,,,,
525,06/18/23 10:00:00  PM,4.311,,,,
526,06/18/23 10:30:00  PM,3.155,,,,
527,06/18/23 11:00:00  PM,1.872,,,,
528,06/18/23 11:30:00  PM,1.439,,,,
529,06/19/23 12:00:00  AM,1.003,,,,
530,06/19/23 12:30:00  AM,1.764,,,,
