"Plot Title: OTC-3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10162897, SEN S/N: 10162897, LBL: ground temp)","Coupler Attached (LGR S/N: 10162897)","Host Connected (LGR S/N: 10162897)","Stopped (LGR S/N: 10162897)","End Of File (LGR S/N: 10162897)"
482,06/18/23 12:30:00  AM,5.450,,,,
483,06/18/23 01:00:00  AM,5.347,,,,
484,06/18/23 01:30:00  AM,4.727,,,,
485,06/18/23 02:00:00  AM,4.623,,,,
486,06/18/23 02:30:00  AM,4.415,,,,
487,06/18/23 03:00:00  AM,3.788,,,,
488,06/18/23 03:30:00  AM,3.261,,,,
489,06/18/23 04:00:00  AM,4.415,,,,
490,06/18/23 04:30:00  AM,4.519,,,,
491,06/18/23 05:00:00  AM,3.788,,,,
492,06/18/23 05:30:00  AM,4.102,,,,
493,06/18/23 06:00:00  AM,3.788,,,,
494,06/18/23 06:30:00  AM,3.998,,,,
495,06/18/23 07:00:00  AM,4.934,,,,
496,06/18/23 07:30:00  AM,7.079,,,,
497,06/18/23 08:00:00  AM,8.779,,,,
498,06/18/23 08:30:00  AM,9.373,,,,
499,06/18/23 09:00:00  AM,9.768,,,,
500,06/18/23 09:30:00  AM,9.965,,,,
501,06/18/23 10:00:00  AM,11.041,,,,
502,06/18/23 10:30:00  AM,11.625,,,,
503,06/18/23 11:00:00  AM,11.431,,,,
504,06/18/23 11:30:00  AM,12.110,,,,
505,06/18/23 12:00:00  PM,13.558,,,,
506,06/18/23 12:30:00  PM,9.275,,,,
507,06/18/23 01:00:00  PM,11.041,,,,
508,06/18/23 01:30:00  PM,24.738,,,,
509,06/18/23 02:00:00  PM,20.138,,,,
510,06/18/23 02:30:00  PM,13.461,,,,
511,06/18/23 03:00:00  PM,16.332,,,,
512,06/18/23 03:30:00  PM,19.662,,,,
513,06/18/23 04:00:00  PM,11.334,,,,
514,06/18/23 04:30:00  PM,10.455,,,,
515,06/18/23 05:00:00  PM,10.553,,,,
516,06/18/23 05:30:00  PM,9.768,,,,
517,06/18/23 06:00:00  PM,8.978,,,,
518,06/18/23 06:30:00  PM,8.182,,,,
519,06/18/23 07:00:00  PM,7.481,,,,
520,06/18/23 07:30:00  PM,7.179,,,,
521,06/18/23 08:00:00  PM,6.877,,,,
522,06/18/23 08:30:00  PM,6.166,,,,
523,06/18/23 09:00:00  PM,5.450,,,,
524,06/18/23 09:30:00  PM,4.727,,,,
525,06/18/23 10:00:00  PM,3.998,,,,
526,06/18/23 10:30:00  PM,3.155,,,,
527,06/18/23 11:00:00  PM,2.088,,,,
528,06/18/23 11:30:00  PM,1.548,,,,
529,06/19/23 12:00:00  AM,1.112,,,,
530,06/19/23 12:30:00  AM,1.872,,,,
531,06/19/23 01:00:00  AM,2.195,,,,
532,06/19/23 01:30:00  AM,2.624,,,,
533,06/19/23 02:00:00  AM,2.730,,,,
534,06/19/23 02:30:00  AM,2.410,,,,
535,06/19/23 03:00:00  AM,2.517,,,,
