"Plot Title: CON-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163053, SEN S/N: 10163053, LBL: ground temp)","Good Battery (LGR S/N: 10163053)","Coupler Attached (LGR S/N: 10163053)","Host Connected (LGR S/N: 10163053)","Stopped (LGR S/N: 10163053)","End Of File (LGR S/N: 10163053)"
1034,06/29/23 12:30:00  PM,18.806,,,,,
1035,06/29/23 01:00:00  PM,30.255,,,,,
1036,06/29/23 01:30:00  PM,31.064,,,,,
1037,06/29/23 02:00:00  PM,32.911,,,,,
1038,06/29/23 02:30:00  PM,26.488,,,,,
1039,06/29/23 03:00:00  PM,31.778,,,,,
1040,06/29/23 03:30:00  PM,30.558,,,,,
1041,06/29/23 04:00:00  PM,21.569,,,,,
1042,06/29/23 04:30:00  PM,19.187,,,,,
1043,06/29/23 05:00:00  PM,20.424,,,,,
1044,06/29/23 05:30:00  PM,18.426,,,,,
1045,06/29/23 06:00:00  PM,17.950,,,,,
1046,06/29/23 06:30:00  PM,17.950,,,,,
1047,06/29/23 07:00:00  PM,18.521,,,,,
1048,06/29/23 07:30:00  PM,18.236,,,,,
1049,06/29/23 08:00:00  PM,16.903,,,,,
1050,06/29/23 08:30:00  PM,16.713,,,,,
1051,06/29/23 09:00:00  PM,16.427,,,,,
1052,06/29/23 09:30:00  PM,15.473,,,,,
1053,06/29/23 10:00:00  PM,14.709,,,,,
1054,06/29/23 10:30:00  PM,13.750,,,,,
1055,06/29/23 11:00:00  PM,13.173,,,,,
1056,06/29/23 11:30:00  PM,12.304,,,,,
1057,06/30/23 12:00:00  AM,11.528,,,,,
1058,06/30/23 12:30:00  AM,11.139,,,,,
1059,06/30/23 01:00:00  AM,10.553,,,,,
1060,06/30/23 01:30:00  AM,9.965,,,,,
1061,06/30/23 02:00:00  AM,9.571,,,,,
1062,06/30/23 02:30:00  AM,9.275,,,,,
1063,06/30/23 03:00:00  AM,8.879,,,,,
1064,06/30/23 03:30:00  AM,8.581,,,,,
1065,06/30/23 04:00:00  AM,8.082,,,,,
1066,06/30/23 04:30:00  AM,7.582,,,,,
1067,06/30/23 05:00:00  AM,7.280,,,,,
1068,06/30/23 05:30:00  AM,6.978,,,,,
1069,06/30/23 06:00:00  AM,6.978,,,,,
1070,06/30/23 06:30:00  AM,6.978,,,,,
1071,06/30/23 07:00:00  AM,7.882,,,,,
1072,06/30/23 07:30:00  AM,9.275,,,,,
1073,06/30/23 08:00:00  AM,10.651,,,,,
1074,06/30/23 08:30:00  AM,11.625,,,,,
1075,06/30/23 09:00:00  AM,14.996,,,,,
1076,06/30/23 09:30:00  AM,15.091,,,,,
1077,06/30/23 10:00:00  AM,14.804,,,,,
1078,06/30/23 10:30:00  AM,15.187,,,,,
1079,06/30/23 11:00:00  AM,15.569,,,,,
1080,06/30/23 11:30:00  AM,15.951,,,,,
1081,06/30/23 12:00:00  PM,17.094,,,,,
1082,06/30/23 12:30:00  PM,20.138,,,,,
1083,06/30/23 01:00:00  PM,37.714,,,,,
1084,06/30/23 01:30:00  PM,40.761,,,,,
1085,06/30/23 02:00:00  PM,40.530,,,,,
1086,06/30/23 02:30:00  PM,40.992,,,,,
1087,06/30/23 03:00:00  PM,40.300,,,,,
1088,06/30/23 03:30:00  PM,34.796,,,,,
1089,06/30/23 04:00:00  PM,22.908,,,,,
1090,06/30/23 04:30:00  PM,20.615,,,,,
1091,06/30/23 05:00:00  PM,21.760,,,,,
1092,06/30/23 05:30:00  PM,19.187,,,,,
1093,06/30/23 06:00:00  PM,18.140,,,,,
1094,06/30/23 06:30:00  PM,17.665,,,,,
1095,06/30/23 07:00:00  PM,17.379,,,,,
1096,06/30/23 07:30:00  PM,16.903,,,,,
1097,06/30/23 08:00:00  PM,16.141,,,,,
1098,06/30/23 08:30:00  PM,15.187,,,,,
1099,06/30/23 09:00:00  PM,14.230,,,,,
1100,06/30/23 09:30:00  PM,13.076,,,,,
1101,06/30/23 10:00:00  PM,12.304,,,,,
1102,06/30/23 10:30:00  PM,11.528,,,,,
1103,06/30/23 11:00:00  PM,11.139,,,,,
1104,06/30/23 11:30:00  PM,10.748,,,,,
1105,07/01/23 12:00:00  AM,10.357,,,,,
1106,07/01/23 12:30:00  AM,10.063,,,,,
1107,07/01/23 01:00:00  AM,9.768,,,,,
1108,07/01/23 01:30:00  AM,9.472,,,,,
1109,07/01/23 02:00:00  AM,9.275,,,,,
1110,07/01/23 02:30:00  AM,9.176,,,,,
1111,07/01/23 03:00:00  AM,8.879,,,,,
1112,07/01/23 03:30:00  AM,8.481,,,,,
1113,07/01/23 04:00:00  AM,8.182,,,,,
1114,07/01/23 04:30:00  AM,7.882,,,,,
1115,07/01/23 05:00:00  AM,7.381,,,,,
1116,07/01/23 05:30:00  AM,6.978,,,,,
1117,07/01/23 06:00:00  AM,6.877,,,,,
1118,07/01/23 06:30:00  AM,7.079,,,,,
1119,07/01/23 07:00:00  AM,8.082,,,,,
1120,07/01/23 07:30:00  AM,8.978,,,,,
1121,07/01/23 08:00:00  AM,10.063,,,,,
1122,07/01/23 08:30:00  AM,10.553,,,,,
1123,07/01/23 09:00:00  AM,14.038,,,,,
1124,07/01/23 09:30:00  AM,13.365,,,,,
1125,07/01/23 10:00:00  AM,12.690,,,,,
1126,07/01/23 10:30:00  AM,13.076,,,,,
1127,07/01/23 11:00:00  AM,13.461,,,,,
1128,07/01/23 11:30:00  AM,14.134,,,,,
1129,07/01/23 12:00:00  PM,14.804,,,,,
1130,07/01/23 12:30:00  PM,18.236,,,,,
1131,07/01/23 01:00:00  PM,35.435,,,,,
1132,07/01/23 01:30:00  PM,38.602,,,,,
1133,07/01/23 02:00:00  PM,37.604,,,,,
1134,07/01/23 02:30:00  PM,38.268,,,,,
1135,07/01/23 03:00:00  PM,36.946,,,,,
1136,07/01/23 03:30:00  PM,31.983,,,,,
1137,07/01/23 04:00:00  PM,20.805,,,,,
1138,07/01/23 04:30:00  PM,18.236,,,,,
1139,07/01/23 05:00:00  PM,19.282,,,,,
1140,07/01/23 05:30:00  PM,16.523,,,,,
1141,07/01/23 06:00:00  PM,15.951,,,,,
1142,07/01/23 06:30:00  PM,15.091,,,,,
1143,07/01/23 07:00:00  PM,14.613,,,,,
1144,07/01/23 07:30:00  PM,14.038,,,,,
1145,07/01/23 08:00:00  PM,13.558,,,,,
1146,07/01/23 08:30:00  PM,12.883,,,,,
1147,07/01/23 09:00:00  PM,11.819,,,,,
1148,07/01/23 09:30:00  PM,10.846,,,,,
1149,07/01/23 10:00:00  PM,9.768,,,,,
1150,07/01/23 10:30:00  PM,9.077,,,,,
1151,07/01/23 11:00:00  PM,8.282,,,,,
1152,07/01/23 11:30:00  PM,7.682,,,,,
1153,07/02/23 12:00:00  AM,7.179,,,,,
1154,07/02/23 12:30:00  AM,6.877,,,,,
1155,07/02/23 01:00:00  AM,6.978,,,,,
1156,07/02/23 01:30:00  AM,6.877,,,,,
1157,07/02/23 02:00:00  AM,6.775,,,,,
1158,07/02/23 02:30:00  AM,6.166,,,,,
1159,07/02/23 03:00:00  AM,5.962,,,,,
1160,07/02/23 03:30:00  AM,5.552,,,,,
1161,07/02/23 04:00:00  AM,5.141,,,,,
1162,07/02/23 04:30:00  AM,4.831,,,,,
1163,07/02/23 05:00:00  AM,5.450,,,,,
1164,07/02/23 05:30:00  AM,6.268,,,,,
1165,07/02/23 06:00:00  AM,6.674,,,,,
1166,07/02/23 06:30:00  AM,7.280,,,,,
1167,07/02/23 07:00:00  AM,8.282,,,,,
1168,07/02/23 07:30:00  AM,9.373,,,,,
1169,07/02/23 08:00:00  AM,9.571,,,,,
1170,07/02/23 08:30:00  AM,9.669,,,,,
1171,07/02/23 09:00:00  AM,12.690,,,,,
1172,07/02/23 09:30:00  AM,12.401,,,,,
1173,07/02/23 10:00:00  AM,11.722,,,,,
1174,07/02/23 10:30:00  AM,12.207,,,,,
1175,07/02/23 11:00:00  AM,12.401,,,,,
1176,07/02/23 11:30:00  AM,12.883,,,,,
1177,07/02/23 12:00:00  PM,13.654,,,,,
1178,07/02/23 12:30:00  PM,16.332,,,,,
1179,07/02/23 01:00:00  PM,33.639,,,,,
1180,07/02/23 01:30:00  PM,36.620,,,,,
1181,07/02/23 02:00:00  PM,37.165,,,,,
1182,07/02/23 02:30:00  PM,37.604,,,,,
1183,07/02/23 03:00:00  PM,36.295,,,,,
1184,07/02/23 03:30:00  PM,36.403,,,,,
1185,07/02/23 04:00:00  PM,22.717,,,,,
1186,07/02/23 04:30:00  PM,19.758,,,,,
1187,07/02/23 05:00:00  PM,20.424,,,,,
1188,07/02/23 05:30:00  PM,17.379,,,,,
1189,07/02/23 06:00:00  PM,16.523,,,,,
1190,07/02/23 06:30:00  PM,16.713,,,,,
1191,07/02/23 07:00:00  PM,16.618,,,,,
1192,07/02/23 07:30:00  PM,15.569,,,,,
1193,07/02/23 08:00:00  PM,14.421,,,,,
1194,07/02/23 08:30:00  PM,13.269,,,,,
1195,07/02/23 09:00:00  PM,11.916,,,,,
1196,07/02/23 09:30:00  PM,10.944,,,,,
1197,07/02/23 10:00:00  PM,10.748,,,,,
1198,07/02/23 10:30:00  PM,10.063,,,,,
1199,07/02/23 11:00:00  PM,9.768,,,,,
1200,07/02/23 11:30:00  PM,9.176,,,,,
1201,07/03/23 12:00:00  AM,8.581,,,,,
1202,07/03/23 12:30:00  AM,8.082,,,,,
1203,07/03/23 01:00:00  AM,7.280,,,,,
1204,07/03/23 01:30:00  AM,7.079,,,,,
1205,07/03/23 02:00:00  AM,6.877,,,,,
1206,07/03/23 02:30:00  AM,6.064,,,,,
1207,07/03/23 03:00:00  AM,5.347,,,,,
1208,07/03/23 03:30:00  AM,4.831,,,,,
1209,07/03/23 04:00:00  AM,4.311,,,,,
1210,07/03/23 04:30:00  AM,3.788,,,,,
1211,07/03/23 05:00:00  AM,3.367,,,,,
1212,07/03/23 05:30:00  AM,3.155,,,,,
1213,07/03/23 06:00:00  AM,3.261,,,,,
1214,07/03/23 06:30:00  AM,3.578,,,,,
1215,07/03/23 07:00:00  AM,4.623,,,,,
1216,07/03/23 07:30:00  AM,5.962,,,,,
1217,07/03/23 08:00:00  AM,7.782,,,,,
1218,07/03/23 08:30:00  AM,8.978,,,,,
1219,07/03/23 09:00:00  AM,12.497,,,,,
1220,07/03/23 09:30:00  AM,13.269,,,,,
1221,07/03/23 10:00:00  AM,13.461,,,,,
1222,07/03/23 10:30:00  AM,14.325,,,,,
1223,07/03/23 11:00:00  AM,14.613,,,,,
1224,07/03/23 11:30:00  AM,14.996,,,,,
1225,07/03/23 12:00:00  PM,15.951,,,,,
1226,07/03/23 12:30:00  PM,19.187,,,,,
1227,07/03/23 01:00:00  PM,27.567,,,,,
1228,07/03/23 01:30:00  PM,31.778,,,,,
1229,07/03/23 02:00:00  PM,35.328,,,,,
1230,07/03/23 02:30:00  PM,34.585,,,,,
1231,07/03/23 03:00:00  PM,27.567,,,,,
1232,07/03/23 03:30:00  PM,33.639,,,,,
1233,07/03/23 04:00:00  PM,21.855,,,,,
1234,07/03/23 04:30:00  PM,20.329,,,,,
1235,07/03/23 05:00:00  PM,19.662,,,,,
1236,07/03/23 05:30:00  PM,18.996,,,,,
1237,07/03/23 06:00:00  PM,17.379,,,,,
1238,07/03/23 06:30:00  PM,16.523,,,,,
1239,07/03/23 07:00:00  PM,16.237,,,,,
1240,07/03/23 07:30:00  PM,16.046,,,,,
1241,07/03/23 08:00:00  PM,14.325,,,,,
1242,07/03/23 08:30:00  PM,13.365,,,,,
1243,07/03/23 09:00:00  PM,12.110,,,,,
1244,07/03/23 09:30:00  PM,10.651,,,,,
1245,07/03/23 10:00:00  PM,9.571,,,,,
1246,07/03/23 10:30:00  PM,8.581,,,,,
1247,07/03/23 11:00:00  PM,8.182,,,,,
1248,07/03/23 11:30:00  PM,7.582,,,,,
1249,07/04/23 12:00:00  AM,6.978,,,,,
1250,07/04/23 12:30:00  AM,6.573,,,,,
1251,07/04/23 01:00:00  AM,6.064,,,,,
1252,07/04/23 01:30:00  AM,5.655,,,,,
1253,07/04/23 02:00:00  AM,5.244,,,,,
1254,07/04/23 02:30:00  AM,4.934,,,,,
1255,07/04/23 03:00:00  AM,4.623,,,,,
1256,07/04/23 03:30:00  AM,4.207,,,,,
1257,07/04/23 04:00:00  AM,3.998,,,,,
1258,07/04/23 04:30:00  AM,3.683,,,,,
1259,07/04/23 05:00:00  AM,3.367,,,,,
1260,07/04/23 05:30:00  AM,3.261,,,,,
1261,07/04/23 06:00:00  AM,3.472,,,,,
1262,07/04/23 06:30:00  AM,3.893,,,,,
1263,07/04/23 07:00:00  AM,4.934,,,,,
1264,07/04/23 07:30:00  AM,6.471,,,,,
1265,07/04/23 08:00:00  AM,8.182,,,,,
1266,07/04/23 08:30:00  AM,9.669,,,,,
1267,07/04/23 09:00:00  AM,13.173,,,,,
1268,07/04/23 09:30:00  AM,14.804,,,,,
1269,07/04/23 10:00:00  AM,15.091,,,,,
1270,07/04/23 10:30:00  AM,15.951,,,,,
1271,07/04/23 11:00:00  AM,16.523,,,,,
1272,07/04/23 11:30:00  AM,17.379,,,,,
1273,07/04/23 12:00:00  PM,18.331,,,,,
1274,07/04/23 12:30:00  PM,20.234,,,,,
1275,07/04/23 01:00:00  PM,31.983,,,,,
1276,07/04/23 01:30:00  PM,31.064,,,,,
1277,07/04/23 02:00:00  PM,36.295,,,,,
1278,07/04/23 02:30:00  PM,37.384,,,,,
1279,07/04/23 03:00:00  PM,36.728,,,,,
1280,07/04/23 03:30:00  PM,30.558,,,,,
1281,07/04/23 04:00:00  PM,24.255,,,,,
1282,07/04/23 04:30:00  PM,22.333,,,,,
1283,07/04/23 05:00:00  PM,22.142,,,,,
1284,07/04/23 05:30:00  PM,20.901,,,,,
1285,07/04/23 06:00:00  PM,20.234,,,,,
1286,07/04/23 06:30:00  PM,19.472,,,,,
1287,07/04/23 07:00:00  PM,19.282,,,,,
1288,07/04/23 07:30:00  PM,18.711,,,,,
1289,07/04/23 08:00:00  PM,17.094,,,,,
1290,07/04/23 08:30:00  PM,16.237,,,,,
1291,07/04/23 09:00:00  PM,15.091,,,,,
1292,07/04/23 09:30:00  PM,14.134,,,,,
1293,07/04/23 10:00:00  PM,13.365,,,,,
1294,07/04/23 10:30:00  PM,12.980,,,,,
1295,07/04/23 11:00:00  PM,12.594,,,,,
1296,07/04/23 11:30:00  PM,12.110,,,,,
1297,07/05/23 12:00:00  AM,11.916,,,,,
1298,07/05/23 12:30:00  AM,11.528,,,,,
1299,07/05/23 01:00:00  AM,10.944,,,,,
1300,07/05/23 01:30:00  AM,10.357,,,,,
1301,07/05/23 02:00:00  AM,9.669,,,,,
1302,07/05/23 02:30:00  AM,9.176,,,,,
1303,07/05/23 03:00:00  AM,8.581,,,,,
1304,07/05/23 03:30:00  AM,7.983,,,,,
1305,07/05/23 04:00:00  AM,7.882,,,,,
1306,07/05/23 04:30:00  AM,8.182,,,,,
1307,07/05/23 05:00:00  AM,8.481,,,,,
1308,07/05/23 05:30:00  AM,8.680,,,,,
1309,07/05/23 06:00:00  AM,8.879,,,,,
1310,07/05/23 06:30:00  AM,9.373,,,,,
1311,07/05/23 07:00:00  AM,10.259,,,,,
1312,07/05/23 07:30:00  AM,10.651,,,,,
1313,07/05/23 08:00:00  AM,10.846,,,,,
1314,07/05/23 08:30:00  AM,11.722,,,,,
1315,07/05/23 09:00:00  AM,13.942,,,,,
1316,07/05/23 09:30:00  AM,15.760,,,,,
1317,07/05/23 10:00:00  AM,17.189,,,,,
1318,07/05/23 10:30:00  AM,17.950,,,,,
1319,07/05/23 11:00:00  AM,18.996,,,,,
1320,07/05/23 11:30:00  AM,19.377,,,,,
1321,07/05/23 12:00:00  PM,19.662,,,,,
1322,07/05/23 12:30:00  PM,23.292,,,,,
1323,07/05/23 01:00:00  PM,26.195,,,,,
1324,07/05/23 01:30:00  PM,20.424,,,,,
1325,07/05/23 02:00:00  PM,17.094,,,,,
1326,07/05/23 02:30:00  PM,14.613,,,,,
1327,07/05/23 03:00:00  PM,14.325,,,,,
1328,07/05/23 03:30:00  PM,14.613,,,,,
1329,07/05/23 04:00:00  PM,16.237,,,,,
1330,07/05/23 04:30:00  PM,17.094,,,,,
1331,07/05/23 05:00:00  PM,16.903,,,,,
1332,07/05/23 05:30:00  PM,17.665,,,,,
1333,07/05/23 06:00:00  PM,16.808,,,,,
1334,07/05/23 06:30:00  PM,16.237,,,,,
1335,07/05/23 07:00:00  PM,16.046,,,,,
1336,07/05/23 07:30:00  PM,15.664,,,,,
1337,07/05/23 08:00:00  PM,14.230,,,,,
1338,07/05/23 08:30:00  PM,13.365,,,,,
1339,07/05/23 09:00:00  PM,12.594,,,,,
1340,07/05/23 09:30:00  PM,12.013,,,,,
1341,07/05/23 10:00:00  PM,11.528,,,,,
1342,07/05/23 10:30:00  PM,10.944,,,,,
1343,07/05/23 11:00:00  PM,10.259,,,,,
1344,07/05/23 11:30:00  PM,9.571,,,,,
1345,07/06/23 12:00:00  AM,8.978,,,,,
1346,07/06/23 12:30:00  AM,8.680,,,,,
1347,07/06/23 01:00:00  AM,8.082,,,,,
1348,07/06/23 01:30:00  AM,7.582,,,,,
1349,07/06/23 02:00:00  AM,7.179,,,,,
1350,07/06/23 02:30:00  AM,6.877,,,,,
1351,07/06/23 03:00:00  AM,6.573,,,,,
1352,07/06/23 03:30:00  AM,6.268,,,,,
1353,07/06/23 04:00:00  AM,5.962,,,,,
1354,07/06/23 04:30:00  AM,5.757,,,,,
1355,07/06/23 05:00:00  AM,5.347,,,,,
1356,07/06/23 05:30:00  AM,5.244,,,,,
1357,07/06/23 06:00:00  AM,5.244,,,,,
1358,07/06/23 06:30:00  AM,5.552,,,,,
1359,07/06/23 07:00:00  AM,6.471,,,,,
1360,07/06/23 07:30:00  AM,7.983,,,,,
1361,07/06/23 08:00:00  AM,9.571,,,,,
1362,07/06/23 08:30:00  AM,10.944,,,,,
1363,07/06/23 09:00:00  AM,13.942,,,,,
1364,07/06/23 09:30:00  AM,15.091,,,,,
1365,07/06/23 10:00:00  AM,15.282,,,,,
1366,07/06/23 10:30:00  AM,17.379,,,,,
1367,07/06/23 11:00:00  AM,19.377,,,,,
1368,07/06/23 11:30:00  AM,19.662,,,,,
1369,07/06/23 12:00:00  PM,21.282,,,,,
1370,07/06/23 12:30:00  PM,21.187,,,,,
1371,07/06/23 01:00:00  PM,21.282,,,,,
1372,07/06/23 01:30:00  PM,33.848,,,,,
1373,07/06/23 02:00:00  PM,31.370,,,,,
1374,07/06/23 02:30:00  PM,27.272,,,,,
1375,07/06/23 03:00:00  PM,23.581,,,,,
1376,07/06/23 03:30:00  PM,23.004,,,,,
1377,07/06/23 04:00:00  PM,23.581,,,,,
1378,07/06/23 04:30:00  PM,22.621,,,,,
1379,07/06/23 05:00:00  PM,23.196,,,,,
1380,07/06/23 05:30:00  PM,22.333,,,,,
1381,07/06/23 06:00:00  PM,21.664,,,,,
1382,07/06/23 06:30:00  PM,20.996,,,,,
1383,07/06/23 07:00:00  PM,20.615,,,,,
1384,07/06/23 07:30:00  PM,19.758,,,,,
1385,07/06/23 08:00:00  PM,19.758,,,,,
1386,07/06/23 08:30:00  PM,18.711,,,,,
1387,07/06/23 09:00:00  PM,17.570,,,,,
1388,07/06/23 09:30:00  PM,16.523,,,,,
1389,07/06/23 10:00:00  PM,15.855,,,,,
1390,07/06/23 10:30:00  PM,15.091,,,,,
1391,07/06/23 11:00:00  PM,14.613,,,,,
1392,07/06/23 11:30:00  PM,14.230,,,,,
1393,07/07/23 12:00:00  AM,14.038,,,,,
1394,07/07/23 12:30:00  AM,13.750,,,,,
1395,07/07/23 01:00:00  AM,13.558,,,,,
1396,07/07/23 01:30:00  AM,13.365,,,,,
1397,07/07/23 02:00:00  AM,12.980,,,,,
1398,07/07/23 02:30:00  AM,12.401,,,,,
1399,07/07/23 03:00:00  AM,11.819,,,,,
1400,07/07/23 03:30:00  AM,11.139,,,,,
1401,07/07/23 04:00:00  AM,10.553,,,,,
1402,07/07/23 04:30:00  AM,9.965,,,,,
1403,07/07/23 05:00:00  AM,9.275,,,,,
1404,07/07/23 05:30:00  AM,8.680,,,,,
1405,07/07/23 06:00:00  AM,8.481,,,,,
1406,07/07/23 06:30:00  AM,8.481,,,,,
1407,07/07/23 07:00:00  AM,9.176,,,,,
1408,07/07/23 07:30:00  AM,10.455,,,,,
1409,07/07/23 08:00:00  AM,11.916,,,,,
1410,07/07/23 08:30:00  AM,14.517,,,,,
1411,07/07/23 09:00:00  AM,16.999,,,,,
1412,07/07/23 09:30:00  AM,18.045,,,,,
1413,07/07/23 10:00:00  AM,17.570,,,,,
1414,07/07/23 10:30:00  AM,18.426,,,,,
1415,07/07/23 11:00:00  AM,19.758,,,,,
1416,07/07/23 11:30:00  AM,21.378,,,,,
1417,07/07/23 12:00:00  PM,18.521,,,,,
1418,07/07/23 12:30:00  PM,17.665,,,,,
1419,07/07/23 01:00:00  PM,14.709,,,,,
1420,07/07/23 01:30:00  PM,14.230,,,,,
1421,07/07/23 02:00:00  PM,16.903,,,,,
1422,07/07/23 02:30:00  PM,18.996,,,,,
1423,07/07/23 03:00:00  PM,19.472,,,,,
1424,07/07/23 03:30:00  PM,21.091,,,,,
1425,07/07/23 04:00:00  PM,19.567,,,,,
1426,07/07/23 04:30:00  PM,19.187,,,,,
1427,07/07/23 05:00:00  PM,19.948,,,,,
1428,07/07/23 05:30:00  PM,18.616,,,,,
1429,07/07/23 06:00:00  PM,17.950,,,,,
1430,07/07/23 06:30:00  PM,16.523,,,,,
1431,07/07/23 07:00:00  PM,16.141,,,,,
1432,07/07/23 07:30:00  PM,15.951,,,,,
1433,07/07/23 08:00:00  PM,14.996,,,,,
1434,07/07/23 08:30:00  PM,14.134,,,,,
1435,07/07/23 09:00:00  PM,13.269,,,,,
1436,07/07/23 09:30:00  PM,12.401,,,,,
1437,07/07/23 10:00:00  PM,11.819,,,,,
1438,07/07/23 10:30:00  PM,11.041,,,,,
1439,07/07/23 11:00:00  PM,10.553,,,,,
1440,07/07/23 11:30:00  PM,10.063,,,,,
1441,07/08/23 12:00:00  AM,9.669,,,,,
1442,07/08/23 12:30:00  AM,9.373,,,,,
1443,07/08/23 01:00:00  AM,9.275,,,,,
1444,07/08/23 01:30:00  AM,8.978,,,,,
1445,07/08/23 02:00:00  AM,8.680,,,,,
1446,07/08/23 02:30:00  AM,8.680,,,,,
1447,07/08/23 03:00:00  AM,8.680,,,,,
1448,07/08/23 03:30:00  AM,8.182,,,,,
1449,07/08/23 04:00:00  AM,8.082,,,,,
1450,07/08/23 04:30:00  AM,7.882,,,,,
1451,07/08/23 05:00:00  AM,7.682,,,,,
1452,07/08/23 05:30:00  AM,7.280,,,,,
1453,07/08/23 06:00:00  AM,7.381,,,,,
1454,07/08/23 06:30:00  AM,7.882,,,,,
1455,07/08/23 07:00:00  AM,8.879,,,,,
1456,07/08/23 07:30:00  AM,10.357,,,,,
1457,07/08/23 08:00:00  AM,12.013,,,,,
1458,07/08/23 08:30:00  AM,13.076,,,,,
1459,07/08/23 09:00:00  AM,15.187,,,,,
1460,07/08/23 09:30:00  AM,16.141,,,,,
1461,07/08/23 10:00:00  AM,16.332,,,,,
1462,07/08/23 10:30:00  AM,16.618,,,,,
1463,07/08/23 11:00:00  AM,17.570,,,,,
1464,07/08/23 11:30:00  AM,18.331,,,,,
1465,07/08/23 12:00:00  PM,19.092,,,,,
1466,07/08/23 12:30:00  PM,22.238,,,,,
1467,07/08/23 01:00:00  PM,27.173,,,,,
1468,07/08/23 01:30:00  PM,24.062,,,,,
1469,07/08/23 02:00:00  PM,24.835,,,,,
1470,07/08/23 02:30:00  PM,23.388,,,,,
1471,07/08/23 03:00:00  PM,22.238,,,,,
1472,07/08/23 03:30:00  PM,22.333,,,,,
1473,07/08/23 04:00:00  PM,22.142,,,,,
1474,07/08/23 04:30:00  PM,20.996,,,,,
1475,07/08/23 05:00:00  PM,20.519,,,,,
1476,07/08/23 05:30:00  PM,20.138,,,,,
1477,07/08/23 06:00:00  PM,19.282,,,,,
1478,07/08/23 06:30:00  PM,18.426,,,,,
1479,07/08/23 07:00:00  PM,18.236,,,,,
1480,07/08/23 07:30:00  PM,17.950,,,,,
1481,07/08/23 08:00:00  PM,17.475,,,,,
1482,07/08/23 08:30:00  PM,16.332,,,,,
1483,07/08/23 09:00:00  PM,15.091,,,,,
1484,07/08/23 09:30:00  PM,13.942,,,,,
1485,07/08/23 10:00:00  PM,13.173,,,,,
1486,07/08/23 10:30:00  PM,12.497,,,,,
1487,07/08/23 11:00:00  PM,11.916,,,,,
1488,07/08/23 11:30:00  PM,11.528,,,,,
1489,07/09/23 12:00:00  AM,11.236,,,,,
1490,07/09/23 12:30:00  AM,10.846,,,,,
1491,07/09/23 01:00:00  AM,10.553,,,,,
1492,07/09/23 01:30:00  AM,10.259,,,,,
1493,07/09/23 02:00:00  AM,10.063,,,,,
1494,07/09/23 02:30:00  AM,9.866,,,,,
1495,07/09/23 03:00:00  AM,9.571,,,,,
1496,07/09/23 03:30:00  AM,9.275,,,,,
1497,07/09/23 04:00:00  AM,8.978,,,,,
1498,07/09/23 04:30:00  AM,8.581,,,,,
1499,07/09/23 05:00:00  AM,8.382,,,,,
1500,07/09/23 05:30:00  AM,8.282,,,,,
1501,07/09/23 06:00:00  AM,8.779,,,,,
1502,07/09/23 06:30:00  AM,9.571,,,,,
1503,07/09/23 07:00:00  AM,10.161,,,,,
1504,07/09/23 07:30:00  AM,11.236,,,,,
1505,07/09/23 08:00:00  AM,12.110,,,,,
1506,07/09/23 08:30:00  AM,13.558,,,,,
1507,07/09/23 09:00:00  AM,16.523,,,,,
1508,07/09/23 09:30:00  AM,17.665,,,,,
1509,07/09/23 10:00:00  AM,17.855,,,,,
1510,07/09/23 10:30:00  AM,18.711,,,,,
1511,07/09/23 11:00:00  AM,19.472,,,,,
1512,07/09/23 11:30:00  AM,20.234,,,,,
1513,07/09/23 12:00:00  PM,21.473,,,,,
1514,07/09/23 12:30:00  PM,24.448,,,,,
1515,07/09/23 01:00:00  PM,26.879,,,,,
1516,07/09/23 01:30:00  PM,22.525,,,,,
1517,07/09/23 02:00:00  PM,22.046,,,,,
1518,07/09/23 02:30:00  PM,22.238,,,,,
1519,07/09/23 03:00:00  PM,19.853,,,,,
1520,07/09/23 03:30:00  PM,17.475,,,,,
1521,07/09/23 04:00:00  PM,15.282,,,,,
1522,07/09/23 04:30:00  PM,14.709,,,,,
1523,07/09/23 05:00:00  PM,14.134,,,,,
1524,07/09/23 05:30:00  PM,13.942,,,,,
1525,07/09/23 06:00:00  PM,15.378,,,,,
1526,07/09/23 06:30:00  PM,15.951,,,,,
1527,07/09/23 07:00:00  PM,15.187,,,,,
1528,07/09/23 07:30:00  PM,14.421,,,,,
1529,07/09/23 08:00:00  PM,13.846,,,,,
1530,07/09/23 08:30:00  PM,13.173,,,,,
1531,07/09/23 09:00:00  PM,12.401,,,,,
1532,07/09/23 09:30:00  PM,11.625,,,,,
1533,07/09/23 10:00:00  PM,10.944,,,,,
1534,07/09/23 10:30:00  PM,10.357,,,,,
1535,07/09/23 11:00:00  PM,9.866,,,,,
1536,07/09/23 11:30:00  PM,9.472,,,,,
1537,07/10/23 12:00:00  AM,9.176,,,,,
1538,07/10/23 12:30:00  AM,8.879,,,,,
1539,07/10/23 01:00:00  AM,8.581,,,,,
1540,07/10/23 01:30:00  AM,8.282,,,,,
1541,07/10/23 02:00:00  AM,7.983,,,,,
1542,07/10/23 02:30:00  AM,7.582,,,,,
1543,07/10/23 03:00:00  AM,7.481,,,,,
1544,07/10/23 03:30:00  AM,7.381,,,,,
1545,07/10/23 04:00:00  AM,7.280,,,,,
