"Plot Title: CON-1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20202711, SEN S/N: 20202711, LBL: ground temp)","Coupler Attached (LGR S/N: 20202711)","Host Connected (LGR S/N: 20202711)","Stopped (LGR S/N: 20202711)","End Of File (LGR S/N: 20202711)"
328,06/14/23 07:30:00  PM,11.334,,,,
329,06/14/23 08:00:00  PM,9.965,,,,
330,06/14/23 08:30:00  PM,9.373,,,,
331,06/14/23 09:00:00  PM,8.382,,,,
332,06/14/23 09:30:00  PM,7.983,,,,
333,06/14/23 10:00:00  PM,7.682,,,,
334,06/14/23 10:30:00  PM,7.682,,,,
335,06/14/23 11:00:00  PM,7.582,,,,
336,06/14/23 11:30:00  PM,7.582,,,,
337,06/15/23 12:00:00  AM,7.481,,,,
338,06/15/23 12:30:00  AM,7.381,,,,
339,06/15/23 01:00:00  AM,7.280,,,,
340,06/15/23 01:30:00  AM,7.381,,,,
341,06/15/23 02:00:00  AM,7.280,,,,
342,06/15/23 02:30:00  AM,6.573,,,,
343,06/15/23 03:00:00  AM,6.775,,,,
344,06/15/23 03:30:00  AM,6.268,,,,
345,06/15/23 04:00:00  AM,6.064,,,,
346,06/15/23 04:30:00  AM,5.552,,,,
347,06/15/23 05:00:00  AM,5.860,,,,
348,06/15/23 05:30:00  AM,6.674,,,,
349,06/15/23 06:00:00  AM,7.381,,,,
350,06/15/23 06:30:00  AM,7.782,,,,
351,06/15/23 07:00:00  AM,8.680,,,,
352,06/15/23 07:30:00  AM,9.571,,,,
353,06/15/23 08:00:00  AM,10.553,,,,
354,06/15/23 08:30:00  AM,10.748,,,,
355,06/15/23 09:00:00  AM,12.690,,,,
356,06/15/23 09:30:00  AM,14.038,,,,
357,06/15/23 10:00:00  AM,24.158,,,,
358,06/15/23 10:30:00  AM,19.567,,,,
359,06/15/23 11:00:00  AM,15.569,,,,
360,06/15/23 11:30:00  AM,15.951,,,,
361,06/15/23 12:00:00  PM,19.187,,,,
362,06/15/23 12:30:00  PM,16.523,,,,
363,06/15/23 01:00:00  PM,37.384,,,,
364,06/15/23 01:30:00  PM,40.992,,,,
365,06/15/23 02:00:00  PM,42.046,,,,
366,06/15/23 02:30:00  PM,37.055,,,,
367,06/15/23 03:00:00  PM,41.928,,,,
368,06/15/23 03:30:00  PM,36.187,,,,
369,06/15/23 04:00:00  PM,24.062,,,,
370,06/15/23 04:30:00  PM,33.535,,,,
371,06/15/23 05:00:00  PM,22.429,,,,
372,06/15/23 05:30:00  PM,19.662,,,,
373,06/15/23 06:00:00  PM,18.806,,,,
374,06/15/23 06:30:00  PM,19.377,,,,
375,06/15/23 07:00:00  PM,17.284,,,,
376,06/15/23 07:30:00  PM,15.282,,,,
377,06/15/23 08:00:00  PM,14.804,,,,
378,06/15/23 08:30:00  PM,14.421,,,,
379,06/15/23 09:00:00  PM,13.461,,,,
380,06/15/23 09:30:00  PM,12.690,,,,
381,06/15/23 10:00:00  PM,12.304,,,,
382,06/15/23 10:30:00  PM,11.625,,,,
383,06/15/23 11:00:00  PM,11.625,,,,
384,06/15/23 11:30:00  PM,10.846,,,,
385,06/16/23 12:00:00  AM,10.553,,,,
386,06/16/23 12:30:00  AM,9.768,,,,
387,06/16/23 01:00:00  AM,8.282,,,,
388,06/16/23 01:30:00  AM,7.280,,,,
